region,municipality,settlement,oktmo,latitude_dd,longitude_dd,year,assets,assets_depreciation,assets_exhausted,assets_new,birth,build_flat,catering,catering_growth,collective_foreign,collective_people,collective_russian,comp_electr,comp_manufact,comp_mining,construction,crimes,criminals,death,doctors,doctors_per10,domesticserv,hospital_beds,hospital_beds_per10,hospitals,industry,invest_budg,invest_fed,invest_reg,investment,job_regist,job_regist_unempl,job_seeker,job_seeker_unempl,living_space,migration,n_companies,new_hospital_beds,new_housing,new_polycl_visits,new_preschool_places,new_school_places,nurses,nurses_per10,pens,pension,polycl_visits,polycl_visits_per10,polyclinic,pop_1_6,pop_old,pop_work,pop_young,population,preschool,preschool_child,preschool_coverage,preschool_places,preschool_waiting,pupils,retail,retail_growth,rni,schools,servises,volume_electr,volume_manufact,volume_mining,volume_water,wage,workers
Республика Саха (Якутия),Город Якутск,Якутск,98701000001,62.03916667,129.7358333,1998,NaN,NaN,NaN,NaN,14,NaN,131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,868.3,5492,2308,10,1889,96,276.8,4.2,212,23,4194,54.2,13.4,NaN,1488.4,2195,540,NaN,NaN,16.4,NaN,8563,80,45,0,0,450,3526,179,41.1,NaN,6.2,316,32,NaN,NaN,NaN,NaN,196.5,49,8,NaN,7.4,NaN,31.5,3751.3,NaN,4,46,1282.7,NaN,NaN,NaN,NaN,2451,100.9
Республика Саха (Якутия),Город Якутск,Якутск,98701000001,62.03916667,129.7358333,1999,NaN,NaN,NaN,NaN,13.5,NaN,362.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,409.7,7834,2709,11,2201,98,357.1,4.3,195,25,5803,78.7,4.1,NaN,2949.9,1398,437,NaN,NaN,16.6,NaN,8620,0,60,0,0,844,4326,194,45.7,NaN,7.2,333,39,NaN,NaN,NaN,NaN,228.3,50,8,NaN,7.7,NaN,32.1,5050.8,NaN,2.5,55,1434.9,NaN,NaN,NaN,NaN,3150,100.9
Республика Саха (Якутия),Город Якутск,Якутск,98701000001,62.03916667,129.7358333,2000,NaN,NaN,NaN,NaN,14,NaN,415.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1886.8,6479,2934,10.5,2254,100,359.1,4.5,196,26,7981.2,74.7,6,NaN,4760.9,1269,268,NaN,NaN,16.8,NaN,9250,100,63,0,0,200,4507,196,47.2,NaN,7,306,34,NaN,NaN,NaN,NaN,229.8,51,8.1,NaN,7.5,NaN,32.4,5866.9,NaN,3.5,56,2189.7,NaN,NaN,NaN,NaN,4363,103.3
Республика Саха (Якутия),Город Якутск,Якутск,98701000001,62.03916667,129.7358333,2001,NaN,NaN,NaN,NaN,14.8,NaN,461.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2295,6682,2801,10.7,2115,91,375.1,4.3,183,27,12423.4,63.2,21.5,NaN,5980.3,970,202,NaN,NaN,16.6,NaN,9644,0,45,0,0,650,3874,166,48.4,NaN,7.2,310,58,NaN,NaN,NaN,NaN,232.7,49,8.4,NaN,7.2,NaN,31.6,7333.6,NaN,4.1,55,2497.4,NaN,NaN,NaN,NaN,5854,96.8
Республика Саха (Якутия),Город Якутск,Якутск,98701000001,62.03916667,129.7358333,2002,NaN,NaN,NaN,NaN,16.9,1156,835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5024.7,6914,1685,10.9,2543,109,446,4.6,202,24,13938.2,44.7,9.1,NaN,5734.4,675,297,NaN,NaN,16.4,NaN,10819,0,109.2,0,0,1350,4710,204,48.8,1786.1,7.4,320,44,NaN,NaN,NaN,NaN,210.6,50,8.6,NaN,7.3,NaN,31.7,12003.5,NaN,6,54,4241.4,NaN,NaN,NaN,NaN,8131,93.1
Республика Саха (Якутия),Город Якутск,Якутск,98701000001,62.03916667,129.7358333,2003,NaN,NaN,NaN,NaN,17.6,1565,1256.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3533.4,8094,1751,10.1,2512,101,543,4.6,190,24,5251.3,54.7,1.1,NaN,7865.7,511,384,NaN,NaN,16.6,NaN,11903,0,118.7,600,0,350,4828,195,50.9,2149.2,6.8,271,41,15.5,23.4,147.2,46.2,216.8,50,8.9,NaN,7.4,NaN,32.8,14183.1,NaN,7.5,55,6672.7,NaN,NaN,NaN,NaN,9544,95.7
Республика Саха (Якутия),Город Якутск,Якутск,98701000001,62.03916667,129.7358333,2004,NaN,NaN,NaN,NaN,18.5,1108,1714.3,108.7,NaN,NaN,NaN,NaN,NaN,NaN,4658.3,8451,2146,9.9,2544,99,659.4,4.7,183,26,NaN,51,6.9,NaN,10292.7,505,439,NaN,NaN,16.5,NaN,12266,170,121,0,0,300,4842,188,45.3,2780.1,7.7,301,40,17.9,25.6,160.1,49.9,235.6,50,9,51.4,7.4,NaN,32.5,18246.3,102.3,8.6,56,8772.6,13677.6,10277.1,11540.7,NaN,11434,95.8
Республика Саха (Якутия),Город Якутск,Якутск,98701000001,62.03916667,129.7358333,2005,NaN,NaN,NaN,NaN,16.7,2094,2290.9,113.8,NaN,NaN,NaN,100,248,16,5486.2,10240,2465,9.5,2520,97,780.8,4.9,186,26,NaN,56.4,7.4,NaN,15296.7,664,570,NaN,NaN,16.8,NaN,13331,80,145.9,0,0,0,4668,180,48.2,3020.4,7.3,281,39,19.5,26.6,162.2,50.4,239.2,50,10.4,52,7.4,NaN,32.6,20732,103.4,7.2,54,10556.1,13786.4,8908.9,11517,NaN,13576,98.2
Республика Саха (Якутия),Город Якутск,Якутск,98701000001,62.03916667,129.7358333,2006,NaN,NaN,NaN,NaN,16.8,1238,3011.9,115.7,NaN,NaN,NaN,57,176,7,7390,12981,2956,8.8,2669,100,1551.7,4.6,173,28,NaN,51.3,13.8,NaN,14078.6,NaN,NaN,717,682,16.5,NaN,11985,0,157,0,0,1120,4733,171,47,3922,7,264,48,20.9,27.8,166.7,51.1,245.6,53,10.4,51,8.1,NaN,30.6,27436,110.5,8,54,14600,16526.7,5789.5,9597.4,NaN,17380,85.6
Республика Саха (Якутия),Город Якутск,Якутск,98701000001,62.03916667,129.7358333,2007,NaN,NaN,NaN,NaN,17.6,2831,3536.7,106.3,NaN,NaN,NaN,75,192,10,8532.1,12603,3061,8.3,2623,95,1805.5,4.3,157,26,NaN,41.8,17.4,NaN,15796.8,NaN,NaN,606,597,15.8,NaN,9791,152,180.4,360,0,350,4576,166,47,5186,6.8,246,56,22.5,29.3,173.8,52.7,255.8,53,11,50.7,7.7,NaN,31.1,32929.4,110.7,9.3,52,17399.7,15261.6,6825.6,9043.7,NaN,20994,84.4
Республика Саха (Якутия),Город Якутск,Якутск,98701000001,62.03916667,129.7358333,2008,223593.703,44.3,8.3,NaN,19.2,2143,776.7,94.2,NaN,NaN,NaN,64,166,11,4260.7,11182,2878,8.9,2390,91,NaN,3.7,139,15,NaN,46.8,15.8,NaN,21162.8,NaN,NaN,579,577,16.6,NaN,10438,0,136.2,650,0,0,4021,152,53,6348,5.6,210,10,24.4,30.6,178.4,55.1,264.1,52,11.6,49.4,7.9,NaN,32.1,5810.8,80.7,10.3,62,NaN,16023.5,7730.2,5342.4,NaN,26514.9,84.2
Республика Саха (Якутия),Город Якутск,Якутск,98701000001,62.03916667,129.7358333,2009,245237.341,45.2,8.6,NaN,19.9,2448,700.7,84.7,NaN,NaN,NaN,59,169,14,4717,9957,2926,8.3,2371,88,NaN,3.7,138,20,NaN,33.5,16.7,NaN,22204.2,NaN,NaN,788,777,16.9,NaN,11280,150,150.1,150,0,0,3944,147,55.8,8677,5.6,211,10,25.9,32.1,179,56.9,268,51,11.8,47.8,7.9,NaN,32,6091.6,91.8,11.6,60,NaN,18931.2,6970.7,1229.2,NaN,30356.2,83.1
Республика Саха (Якутия),Город Якутск,Якутск,98701000001,62.03916667,129.7358333,2010,259013.2,47.2,12,15832.7,19.3,2877,673.6,89.4,NaN,NaN,NaN,58,156,12,3881.9,8961,2705,8.3,2823,104,NaN,4.1,153,21,NaN,39.2,17.2,NaN,24901.9,NaN,NaN,833,729,17.5,757,12066,0,164.9,0,50,0,4296,159,57.8,10479,6.6,244,49,22.7,34.6,180.6,55.3,270.5,53,11.8,NaN,7.8,13495,NaN,6672.1,93,11,NaN,NaN,21354.9,11866.1,8656.9,NaN,33032.3,81.9
Республика Саха (Якутия),Город Якутск,Якутск,98701000001,62.03916667,129.7358333,2011,278217.4,48.2,10.6,18000.8,17,2581,728.8,97.4,NaN,NaN,NaN,52,159,17,8380,7810,2126,7.1,2768,99,NaN,4.2,151,20,NaN,46.8,30.7,15.8,37611.3,NaN,NaN,999,880,17.4,5251,11723,0,163.3,0,240,0,4304,156,64.2,11364.4,6.8,244,47,23.9,36.1,184.9,57.4,278.4,55,11.9,NaN,7.9,14650,NaN,8063,98.7,9.9,NaN,NaN,23639.8,15364.6,10016.3,NaN,37410,83.8
Республика Саха (Якутия),Город Якутск,Якутск,98701000001,62.03916667,129.7358333,2012,262085.6,48.5,13.9,24815.6,18.8,3029,850.3,108.7,NaN,NaN,NaN,48,167,16,11573.9,5094,2460,7.7,2723,95,NaN,4.2,146,21,NaN,46.7,13.9,30.2,35276.4,NaN,NaN,1342,842,17.5,4892,12249,0,183,0,240,NaN,4274,149,65.2,12608,6.4,225,46,25.4,37.4,188.5,60.5,286.5,57,12.5,NaN,8.3,18044,NaN,12563.9,140.1,11.1,NaN,NaN,24921.9,14307,8691.5,NaN,43370.6,85.2
Республика Саха (Якутия),Город Якутск,Якутск,98701000001,62.03916667,129.7358333,2013,291598.1,48.1,15.3,23758.4,16.9,3891,786,89.5,NaN,NaN,NaN,49,166,20,10941,3656,1927,7,3125,98,NaN,4.3,133,21,NaN,40.8,17,21.3,39128.6,NaN,NaN,832,659,16.4,4809,12657,95,233.6,150,78,0,4883,153,66.8,13867.3,7.1,223,55,27.3,38.9,192.4,62.8,294.1,57,13,NaN,8.9,21294,NaN,15431.3,117.6,9.9,NaN,NaN,27466.2,14041.7,13463.6,NaN,51077.8,85.3
Республика Саха (Якутия),Город Якутск,Якутск,98701000001,62.03916667,129.7358333,2014,335943.3,47.6,15.2,41416.9,16.2,3921,754.9,90.9,NaN,NaN,NaN,44,155,21,10753.1,3512,2015,6.8,3206,99,NaN,4.2,129,21,NaN,38.6,11.9,21.3,39117.4,NaN,NaN,868,699,17.4,2262,13016,0,251.9,250,180,0,4917,151,67.8,15110.8,7,217,54,NaN,40.5,193.8,64.9,299.2,58,13.8,NaN,9.7,NaN,NaN,18343.6,111.6,9.4,NaN,NaN,32241.4,16971.6,24103.2,NaN,55530.1,84.9
Республика Саха (Якутия),Город Якутск,Якутск,98701000001,62.03916667,129.7358333,2015,368502.5,45.7,14.8,30386.4,17.4,4912,733.2,98,3656,79175,75519,49,181,22,9408,4351,2244,6.7,3047,92,NaN,4.4,134,21,NaN,31.7,11,15.2,43751.5,NaN,NaN,1181,965,18.2,1503,13818,0,307.4,600,1100,350,5198,158,69.9,16748.3,7.4,224,59,29.2,42.1,194.4,67.4,303.8,59,15.4,NaN,10.5,NaN,NaN,19220.1,87.1,10.7,NaN,NaN,38626.9,17916.1,18616.6,NaN,58512,83.5
Республика Саха (Якутия),Город Якутск,Якутск,98701000001,62.03916667,129.7358333,2016,423045.9,45.3,14.2,40162.8,17.4,4777,893.1,114.1,4291,85599,81308,NaN,NaN,NaN,7369.9,4923,2353,6.5,3118,93,NaN,4.3,130,22,NaN,39.3,11.5,19,46156.8,NaN,NaN,1275,1054,18.5,772,14670,0,360.9,0,0,0,5379,161,71.2,17129,8.3,249,70,30.1,43.9,194.2,69.8,307.9,55,15.9,NaN,14.4,NaN,NaN,19293.2,92.4,10.9,NaN,NaN,16880.5,16257.4,29624,1666,61623.1,82
Республика Саха (Якутия),Город Якутск,Якутск,98701000001,62.03916667,129.7358333,2017,410405.1,51.7,16.1,32156.9,15.6,6020,847.4,91.7,3533,90533,87000,NaN,NaN,NaN,9661.9,5525,2655,6.3,3489,103,NaN,4.4,130,22,NaN,44.6,17.9,23,40532.7,1441,1104,1369,1054,19.1,942,13880,130,327.4,0,0,0,6243,184,72.9,18014.9,8.9,264,63,30.8,45.4,194.3,72,311.8,57,17780,NaN,15579,NaN,NaN,21065.9,104.7,9.3,NaN,NaN,14392.3,18249.8,18578.7,2218.8,64801.3,81
Республика Саха (Якутия),Город Якутск,Якутск,98701000001,62.03916667,129.7358333,2018,505345.3,46.7,14.5,51175.2,14.6,5769,820.1,94.1,5663,87507,81844,NaN,NaN,NaN,6578.6,NaN,NaN,6.3,3563,103.1,NaN,4.3,124,21,NaN,33.3,13.8,13.3,49718.3,1440,1079,NaN,NaN,19.7,4392,13401,30,344.3,0,1007,1355,5998,173.5,74.3,18851.1,8.3,241,57,30.9,46.8,198.3,73.7,318.8,NaN,17821,NaN,15528,NaN,NaN,22497.1,104.4,8.3,NaN,NaN,15307.4,16477.4,40152.7,2205.2,73023.8,83.1
Республика Саха (Якутия),Город Якутск,Якутск,98701000001,62.03916667,129.7358333,2019,545236.8,45.5,14.1,43321.6,13.9,6635,808.3,94.4,5818,102446,96628,NaN,NaN,NaN,5166.3,NaN,NaN,5.8,3692,105.5,NaN,4.3,124,21,NaN,39.2,21.1,15,49304.4,1550,1217,NaN,NaN,21.4,1617,13128,0,350.1,0,914,720,6170,176.3,75,19732.3,8.6,245,56,30,45.5,203,74.5,323,NaN,19093,NaN,16879,NaN,NaN,24173.6,104.1,8.1,NaN,NaN,17921.8,17133.6,30236.8,2577.6,77130.3,84.5
Еврейская автономная область,Биробиджан,Биробиджан,99701000001,48.79472222,132.9216667,1985,NaN,NaN,NaN,NaN,18.3,NaN,0.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.04,NaN,NaN,11.1,370,48,0.004,1.6,211.1,9,0.324,94.9,94.9,NaN,0.03,NaN,NaN,NaN,NaN,13.9,NaN,NaN,NaN,49.1,NaN,280,NaN,888,115,11.3,NaN,1.1,145.6,8,NaN,NaN,NaN,NaN,77.2,51,7.6,NaN,6.6,NaN,11.6,NaN,NaN,7.2,13,0.013,NaN,NaN,NaN,NaN,0.221,36.1
Еврейская автономная область,Биробиджан,Биробиджан,99701000001,48.79472222,132.9216667,1990,NaN,NaN,NaN,NaN,16,NaN,0.014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07,1356,899,8.9,474,55.5,0.009,1.8,213.8,8,0.413,58.8,58.8,NaN,0.14,NaN,NaN,NaN,NaN,14.6,NaN,NaN,NaN,38.6,200,0,NaN,1244,146,12.9,NaN,1.9,219.7,9,NaN,NaN,NaN,NaN,85.4,45,7.1,NaN,6.6,NaN,12.5,NaN,NaN,7.1,14,0.034,NaN,NaN,NaN,NaN,0.329,39.9
Еврейская автономная область,Биробиджан,Биробиджан,99701000001,48.79472222,132.9216667,1995,NaN,NaN,NaN,NaN,9.9,NaN,10.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.1,3205,1545,14.2,518,62.3,7.6,1.6,197.7,10,269.8,32.8,26.8,NaN,83,1798,1728,NaN,NaN,16.9,NaN,1452,NaN,18.8,0,0,NaN,1297,156,15.2,NaN,1.9,226,17,NaN,NaN,NaN,NaN,83.2,25,3.5,NaN,4,NaN,13.3,NaN,NaN,-4.3,16,54.6,NaN,NaN,NaN,NaN,539.9,30.2
Еврейская автономная область,Биробиджан,Биробиджан,99701000001,48.79472222,132.9216667,1996,NaN,NaN,NaN,NaN,8.9,NaN,10.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,180.6,2841,1536,12.6,523,63.6,9.8,1.6,196,10,277.6,17.5,6.3,NaN,104.2,1393,1297,NaN,NaN,17.1,NaN,1668,NaN,10.2,0,0,NaN,1317,160.2,15.9,NaN,1.7,207,12,NaN,NaN,NaN,NaN,82.2,25,2.9,NaN,3.8,NaN,13.4,NaN,NaN,-3.7,16,102,NaN,NaN,NaN,NaN,867.1,29.8
Еврейская автономная область,Биробиджан,Биробиджан,99701000001,48.79472222,132.9216667,1997,NaN,NaN,NaN,NaN,9,NaN,11.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,172.5,2546,1314,11.7,498,61.1,13.7,1.6,193.1,10,258.1,22.7,13,NaN,101.2,607,576,NaN,NaN,17.3,NaN,1714,NaN,7.5,0,0,NaN,1179,144.7,16.8,NaN,1.9,231.6,12,NaN,NaN,NaN,NaN,81.5,20,2.8,NaN,3.3,NaN,13.4,NaN,NaN,-2.7,16,125.3,NaN,NaN,NaN,NaN,1035.4,28
Еврейская автономная область,Биробиджан,Биробиджан,99701000001,48.79472222,132.9216667,1998,NaN,NaN,NaN,NaN,9.5,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110.8,2635,1424,10.3,487,60.3,29.8,1.4,169.1,7,214.4,31.3,18.5,NaN,38,558,529,NaN,NaN,17.9,NaN,1707,NaN,0.4,0,0,NaN,1165,144.2,17.2,NaN,1.9,231.9,13,NaN,NaN,NaN,NaN,80.8,19,2.6,NaN,3.2,NaN,13.3,NaN,NaN,-0.8,16,188.9,NaN,NaN,NaN,NaN,1280,24.3
Еврейская автономная область,Биробиджан,Биробиджан,99701000001,48.79472222,132.9216667,1999,NaN,NaN,NaN,NaN,8.7,NaN,26.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.6,2977,1261,12.5,474,60.1,39.2,1.2,152.2,7,313.4,39.4,25.9,NaN,40.9,327,318,NaN,NaN,18.8,NaN,1796,48,5.1,0,0,NaN,1133,143.6,16.8,NaN,1.9,234.7,19,NaN,NaN,NaN,NaN,78.9,19,2.6,NaN,3.2,NaN,12.8,1000.7,NaN,-3.8,16,189.7,NaN,NaN,NaN,NaN,1576.3,27
Еврейская автономная область,Биробиджан,Биробиджан,99701000001,48.79472222,132.9216667,2000,NaN,NaN,NaN,NaN,9.1,NaN,28.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106.7,2925,1329,13.3,458,58.4,47.3,1.2,158.4,7,470.2,29.1,26.2,NaN,102.3,451,428,NaN,NaN,19,NaN,1923,0,2.6,0,0,NaN,1180,150.5,17.2,NaN,1.8,224.7,15,NaN,NaN,NaN,NaN,78.4,17,2.6,NaN,2.9,NaN,12.3,1286,NaN,-4.2,16,262.1,NaN,NaN,NaN,NaN,2156.5,26.6
Еврейская автономная область,Биробиджан,Биробиджан,99701000001,48.79472222,132.9216667,2001,NaN,NaN,NaN,NaN,10.3,NaN,65.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,163.2,3265,1084,13.5,448,57.4,66,1.3,163.7,7,549.3,51.7,46.7,NaN,125.6,409,409,NaN,NaN,19.2,NaN,2021,0,2.8,0,0,NaN,1185,151.9,17.8,NaN,1.8,229.2,16,NaN,NaN,NaN,NaN,78,17,2.7,NaN,2.9,NaN,11.8,1845.6,NaN,-3.2,16,365.5,NaN,NaN,NaN,NaN,3114.8,24.9
Еврейская автономная область,Биробиджан,Биробиджан,99701000001,48.79472222,132.9216667,2002,NaN,NaN,NaN,NaN,11.3,108,80.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148.4,2841,924,14.5,440,56.6,64.7,1.3,165,7,709.3,58.9,54.9,NaN,331,468,451,NaN,NaN,19.2,NaN,2176,0,6,0,0,0,1178,151.6,18.4,1461.54,1.8,230.1,16,NaN,NaN,NaN,NaN,77.2,17,3,NaN,2.9,NaN,11.2,2660.4,NaN,-3.2,15,526.7,NaN,NaN,NaN,NaN,4562,26.8
Еврейская автономная область,Биробиджан,Биробиджан,99701000001,48.79472222,132.9216667,2003,NaN,NaN,NaN,NaN,12.2,77,96.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,312.6,2941,863,14.6,437,56.8,76.2,1.3,166.8,7,740.6,65,55.9,NaN,547.3,495,484,NaN,NaN,19.5,NaN,2387,30,3.8,0,0,0,1145,148.7,18.7,1764.83,1.8,232.2,16,4.3,12.4,50.3,14.3,77,17,3.1,NaN,2.9,NaN,10.4,3416.6,NaN,-2.4,15,660.8,NaN,NaN,NaN,NaN,5674.9,27.6
Еврейская автономная область,Биробиджан,Биробиджан,99701000001,48.79472222,132.9216667,2004,NaN,NaN,NaN,NaN,12.3,120,155.3,102.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3057,729,16.1,443,57.8,88.6,1.3,174.3,7,NaN,56,37,NaN,830.7,541,529,NaN,NaN,19.6,NaN,2553,0,5.1,0,0,0,1123,146.6,19.1,2021.81,1.8,237.1,16,4.5,12.6,50.2,13.8,76.6,17,3.1,71.3,2.9,NaN,9.6,4562.7,117.8,-3.8,15,881.1,NaN,NaN,NaN,NaN,6747.7,30
Еврейская автономная область,Биробиджан,Биробиджан,99701000001,48.79472222,132.9216667,2005,NaN,NaN,NaN,NaN,11.2,157,213.6,113.2,NaN,NaN,NaN,12,59,2,547,2536,673,16.7,457,60.8,112.8,1.3,176.2,7,NaN,80,76.5,NaN,2006.1,465,459,NaN,NaN,20,NaN,2606,0,10.3,0,0,0,1176,156.4,19.4,2524.67,1.7,231,15,4.7,12.7,49.2,13.3,75.2,17,3.3,71.4,2.9,NaN,8.9,5634.9,109.7,-5.5,15,1359.7,533.9,452.6,0,NaN,8680.3,27.7
Еврейская автономная область,Биробиджан,Биробиджан,99701000001,48.79472222,132.9216667,2006,NaN,NaN,NaN,NaN,12.1,241,227.4,104.2,NaN,NaN,NaN,19,55,2,788,3231,971,14.8,465,62.2,159.6,1.3,178.6,7,NaN,85.5,80.3,NaN,2999.4,NaN,NaN,566,552,20.3,NaN,2107,71,15.3,0,0,0,1196,160.1,19.1,2822.97,1.9,259.3,15,4.9,13.1,48.7,12.9,74.7,17,3.6,73,2.9,NaN,8.3,6011.3,104.6,-2.7,14,1642.4,634.1,368.5,1.8,NaN,11557.4,21.1
Еврейская автономная область,Биробиджан,Биробиджан,99701000001,48.79472222,132.9216667,2007,NaN,NaN,NaN,NaN,13.1,290,274.8,111.4,NaN,NaN,NaN,25,43,NaN,1575,2608,994,14.6,470,62.6,213.3,1.3,177.6,7,NaN,83.8,75.2,NaN,3984.3,NaN,NaN,452,451,20.5,NaN,2063,0,23.4,0,0,0,1218,162.2,19.2,3694.48,2.1,277.6,15,5.2,13.6,48.6,12.9,75.1,18,3.8,74.5,3.2,NaN,7.8,6563.3,102.5,-1.5,14,2071.7,1122.7,362.6,NaN,NaN,14181.3,23.2
Еврейская автономная область,Биробиджан,Биробиджан,99701000001,48.79472222,132.9216667,2008,48486.76,21.3,2.2,NaN,13.7,408,81.4,126.5,NaN,NaN,NaN,27,47,1,662.7,1968,821,14.7,465,61.6,NaN,1.2,153.5,7,NaN,43.7,34.7,NaN,2337.5,NaN,NaN,539,496,20.9,NaN,2021,76,24.9,20,0,0,1240,164.2,19.5,4582.08,2.1,284.4,14,5.4,14,48.4,13.1,75.5,18,3.9,72.5,3.2,NaN,7.6,1867.8,116.4,-1,14,NaN,1522.6,883,NaN,NaN,17506.1,23
Еврейская автономная область,Биробиджан,Биробиджан,99701000001,48.79472222,132.9216667,2009,47179.199,21.2,2.7,NaN,13.6,628,74.9,81.7,NaN,NaN,NaN,25,48,1,986.9,2017,791,14.7,445,59,NaN,1.2,155.6,7,NaN,34.7,28.9,NaN,2697.5,NaN,NaN,576,445,21.2,NaN,2116,0,38,0,0,0,1238,164.1,20.7,6207.3,2.1,274.9,13,5.6,14.4,47.8,13.2,75.4,18,4,71.8,3.2,NaN,7.5,1331.5,61.4,-1.1,13,NaN,1716.1,777,NaN,NaN,19883.9,21.9
Еврейская автономная область,Биробиджан,Биробиджан,99701000001,48.79472222,132.9216667,2010,48890.1,26.3,2.9,2768.3,13,674,54.5,70.9,NaN,NaN,NaN,22,45,1,1213,1786,636,14.2,430,56.7,NaN,1.2,154.8,7,NaN,72.1,67.4,NaN,2348.1,NaN,NaN,439,384,21.5,619,2247,0,43.6,0,0,1000,1223,161.3,20.9,7655.5,2.1,273.9,12,5.6,15.2,47.4,13.2,75.8,18,4,NaN,3.2,2998,NaN,1435.4,99.7,-1.2,NaN,NaN,1960.8,817.3,NaN,NaN,23375.2,22.8
Еврейская автономная область,Биробиджан,Биробиджан,99701000001,48.79472222,132.9216667,2011,53838.5,28.9,4.1,1600.2,14,648,65.2,111,NaN,NaN,NaN,20,46,1,866.6,1752,628,13.8,451,59.2,NaN,1.3,169.3,8,NaN,54.2,42.5,9.6,1811,NaN,NaN,372,324,21.8,353,2281,0,40.2,0,0,0,1233,161.8,21.2,8352.9,2.1,281.7,12,5.7,15.6,47.3,13.3,76.2,19,4.2,NaN,3.5,2882,NaN,2573.5,162.8,0.2,NaN,NaN,1850.1,592.2,NaN,NaN,26213.5,22.5
Еврейская автономная область,Биробиджан,Биробиджан,99701000001,48.79472222,132.9216667,2012,94169,15.4,3.5,44420.5,14,618,97.6,137.1,NaN,NaN,NaN,16,44,2,278,1811,646,13.5,443,58.6,NaN,1.3,168.8,8,NaN,48.3,29.1,18.5,1937.3,NaN,NaN,461,357,22.4,-703,2372,NaN,37.3,NaN,0,NaN,1237,163.7,21.3,9568.3,2.2,289.4,13,5.7,15.9,46.1,13.5,75.5,19,4.5,NaN,4.1,2232,NaN,3451.7,126.7,0.5,NaN,NaN,2012.4,675.8,NaN,NaN,28990.1,21.4
Еврейская автономная область,Биробиджан,Биробиджан,99701000001,48.79472222,132.9216667,2013,98021.4,19.9,5.4,4463,13.6,455,197.1,188.2,NaN,NaN,NaN,14,41,2,980.4,1508,720,14,448,59.9,NaN,1.2,164.9,8,NaN,19.7,8.5,10.4,2840.4,NaN,NaN,483,318,22.2,-723,2355,NaN,30.3,NaN,80,NaN,1256,167.9,21.6,10148.4,2.2,292.3,14,5.8,16.2,44.9,13.6,74.8,19,4.7,NaN,4.3,2320,NaN,4424.3,119.2,-0.4,NaN,NaN,2252.5,645.8,NaN,NaN,31435.7,21.7
